979.175 	260.013 	9.98655e+21 	1.45908e+22 	0 	1.18315e+21 	1.59333e+20 	1 	0 	0 	1 	0.7 	0 	0 	
984.868 	260.013 	1.01034e+22 	1.47615e+22 	0 	1.19698e+21 	1.61197e+20 	1 	0 	0 	1 	0.7 	0 	0 	
990.561 	260.013 	1.02208e+22 	1.49331e+22 	0 	1.2109e+21 	1.63071e+20 	1 	0 	0 	1 	0.7 	0 	0 	
996.254 	260.013 	1.0339e+22 	1.51058e+22 	0 	1.2249e+21 	1.64956e+20 	1 	0 	0 	1 	0.7 	0 	0 	
1001.95 	260.013 	1.04578e+22 	1.52794e+22 	0 	1.23898e+21 	1.66852e+20 	1 	0 	0 	1 	0.7 	0 	0 	
1007.64 	260.013 	1.05773e+22 	1.5454e+22 	0 	1.25314e+21 	1.68759e+20 	1 	0 	0 	1 	0.7 	0 	0 	
1013.33 	260.013 	1.06975e+22 	1.56296e+22 	0 	1.26738e+21 	1.70677e+20 	1 	0 	0 	1 	0.7 	0 	0 	
1019.03 	260.013 	1.08184e+22 	1.58062e+22 	0 	1.2817e+21 	1.72605e+20 	1 	0 	0 	1 	0.7 	0 	0 	
1024.72 	260.013 	1.094e+22 	1.59838e+22 	0 	1.2961e+21 	1.74545e+20 	1 	0 	0 	1 	0.7 	0 	0 	
1030.41 	260.013 	1.10622e+22 	1.61624e+22 	0 	1.31058e+21 	1.76495e+20 	1 	0 	0 	1 	0.7 	0 	0 	
1036.1 	260.013 	1.11851e+22 	1.6342e+22 	0 	1.32514e+21 	1.78456e+20 	1 	0 	0 	1 	0.7 	0 	0 	
1041.8 	260.013 	1.13087e+22 	1.65226e+22 	0 	1.33979e+21 	1.80428e+20 	1 	0 	0 	1 	0.7 	0 	0 	
1047.49 	260.013 	1.1433e+22 	1.67041e+22 	0 	1.35451e+21 	1.82411e+20 	1 	0 	0 	1 	0.7 	0 	0 	
1053.18 	260.013 	1.15579e+22 	1.68867e+22 	0 	1.36931e+21 	1.84404e+20 	1 	0 	0 	1 	0.7 	0 	0 	
1058.88 	260.013 	1.16836e+22 	1.70702e+22 	0 	1.3842e+21 	1.86408e+20 	1 	0 	0 	1 	0.7 	0 	0 	
1064.57 	260.013 	1.18099e+22 	1.72548e+22 	0 	1.39916e+21 	1.88424e+20 	1 	0 	0 	1 	0.7 	0 	0 	
1070.26 	260.013 	1.19368e+22 	1.74403e+22 	0 	1.41421e+21 	1.9045e+20 	1 	0 	0 	1 	0.7 	0 	0 	
1075.95 	260.013 	1.20645e+22 	1.76268e+22 	0 	1.42933e+21 	1.92487e+20 	1 	0 	0 	1 	0.7 	0 	0 	
1081.65 	260.013 	1.21929e+22 	1.78144e+22 	0 	1.44454e+21 	1.94534e+20 	1 	0 	0 	1 	0.7 	0 	0 	
1087.34 	260.013 	1.23219e+22 	1.80029e+22 	0 	1.45982e+21 	1.96593e+20 	1 	0 	0 	1 	0.7 	0 	0 	
